DATE,CITY_NAME,SKU_ID,SKU_NAME,BRAND_ID,BRAND,IMAGE_URL,CATEGORY_ID,CATEGORY_NAME,SUB_CATEGORY_ID,SUB_CATEGORY_NAME,EST_QTY_SOLD,EST_SALES_SP,EST_SALES_MRP,LISTED_DS_COUNT,DS_COUNT,WT_OSA,WT_OSA_LS,MRP,SP,DISCOUNT
2025-03-05,Lonavala,567600,Sweet Karam Coffee Mini Sabudana Papad,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/c118de67-3b0e-422b-9fec-3c44649ee195.jpg?ts=1725968728,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,99.0,68.0,0.3131313
2025-03-25,Pune,612178,Sweet Karam Coffee Mini Creamy Onion Papad - Pack of 3,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/502ed09d-480c-4853-b599-a286a4765f17.jpg?ts=1738137828,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,9,55,0.054545,0.333333,297.0,202.0,0.3198653
2025-03-16,Lonavala,572165,Sweet Karam Coffee Mini Chilli Potato Papad - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/15c27f90-61f7-44a5-9bfc-37fbeb060e28.jpg,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,198.0,135.0,0.3181818
2025-03-29,Vellore,567734,Sweet Karam Coffee Spicy Masala Papad,17390,Sweet Karam Coffee,https://cdn.grofers.com/da/cms-assets/cms/product/fb3cecb2-e76f-4f91-a929-29f71c7c9157.jpg?ts=1731910040,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,99.0,69.0,0.3030303
2025-03-24,Amravati,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,1237,Munchies,1178,Bhujia & Mixtures,0,0.0,0.0,1,1,1.000000,1.000000,99.0,93.0,0.0606061
2025-03-24,Amravati,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,1237,Munchies,1178,Bhujia & Mixtures,0,0.0,0.0,1,1,1.000000,1.000000,99.0,93.0,0.0606061
2025-03-27,Coimbatore,612172,Sweet Karam Coffee Spicy Masala Papad - Pack of 3,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/05fbb293-096e-4fa2-8cea-dea296d7aad4.jpg?ts=1738137787,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,2,3,0.333333,0.500000,297.0,205.0,0.3097643
2025-03-13,Patiala,559017,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 3,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9ca2c0c6-031b-461c-9285-628af2265a90.jpg?ts=1720425042,1237,Munchies,1178,Bhujia & Mixtures,0,0.0,0.0,4,4,0.750000,0.750000,297.0,267.0,0.1010101
2025-03-23,Tiruchirapalli,572142,Sweet Karam Coffee Spicy Masala Papad - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/da/cms-assets/cms/product/25e605be-4252-40bb-aec3-ec578bf4dc1d.jpg?ts=1730044199,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,198.0,137.0,0.3080808
2025-03-06,Mumbai,567596,Sweet Karam Coffee Mini Jeera Papad Chips,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,1237,Munchies,80,Papad & Fryums,8,544.0,792.0,98,99,0.909091,0.918367,99.0,68.0,0.3131313
2025-03-28,Kurukshetra,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,1237,Munchies,1178,Bhujia & Mixtures,0,0.0,0.0,1,1,1.000000,1.000000,99.0,93.0,0.0606061
2025-03-12,Bathinda,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,1237,Munchies,1178,Bhujia & Mixtures,0,0.0,0.0,1,1,1.000000,1.000000,99.0,93.0,0.0606061
2025-03-04,Manipal,572165,Sweet Karam Coffee Mini Chilli Potato Papad - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/15c27f90-61f7-44a5-9bfc-37fbeb060e28.jpg,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,198.0,135.0,0.3181818
2025-03-08,Mysore,567600,Sweet Karam Coffee Mini Sabudana Papad,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/c118de67-3b0e-422b-9fec-3c44649ee195.jpg?ts=1725968728,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,4,5,0.800000,1.000000,99.0,68.0,0.3131313
2025-04-02,Nashik,572142,Sweet Karam Coffee Spicy Masala Papad - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/da/cms-assets/cms/product/25e605be-4252-40bb-aec3-ec578bf4dc1d.jpg?ts=1730044199,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,0.000000,0.000000,198.0,135.0,0.3181818
2025-03-24,Pune,567600,Sweet Karam Coffee Mini Sabudana Papad,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/c118de67-3b0e-422b-9fec-3c44649ee195.jpg?ts=1725968728,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,55,55,0.781818,0.781818,99.0,68.0,0.3131313
2025-03-16,Kozhikode,559017,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 3,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9ca2c0c6-031b-461c-9285-628af2265a90.jpg?ts=1720425042,1237,Munchies,1178,Bhujia & Mixtures,0,0.0,0.0,1,1,1.000000,1.000000,297.0,267.0,0.1010101
2025-03-16,Pune,567600,Sweet Karam Coffee Mini Sabudana Papad,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/c118de67-3b0e-422b-9fec-3c44649ee195.jpg?ts=1725968728,1237,Munchies,80,Papad & Fryums,5,340.0,495.0,54,54,0.722222,0.722222,99.0,68.0,0.3131313
2025-03-18,Hyderabad,559016,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/08af4215-0111-44c4-b719-6b4265d536c3.jpg?ts=1720425035,1237,Munchies,1178,Bhujia & Mixtures,35,6440.0,6930.0,54,54,0.981481,0.981481,198.0,184.0,0.0707071
2025-03-30,Tiruchirapalli,572139,Sweet Karam Coffee Mini Creamy Onion Papad - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/5d13d992-0e99-4263-8362-b7a8d2a48e08.jpg?ts=1727421332,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,198.0,135.0,0.3181818
2025-03-27,Chennai,612180,Sweet Karam Coffee Mini Sabudana Papad - Pack of 3,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/05ade771-90a4-45b2-99c6-00276e429951.jpg?ts=1738137845,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,9,39,0.000000,0.000000,297.0,202.0,0.3198653
2025-03-06,Bhiwadi,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,1237,Munchies,1178,Bhujia & Mixtures,0,0.0,0.0,3,3,1.000000,1.000000,99.0,93.0,0.0606061
2025-03-20,Jalandhar,559017,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 3,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9ca2c0c6-031b-461c-9285-628af2265a90.jpg?ts=1720425042,1237,Munchies,1178,Bhujia & Mixtures,0,0.0,0.0,7,7,1.000000,1.000000,297.0,267.0,0.1010101
2025-03-03,Agra,559016,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/08af4215-0111-44c4-b719-6b4265d536c3.jpg?ts=1720425035,1237,Munchies,1178,Bhujia & Mixtures,0,0.0,0.0,6,6,0.833333,0.833333,198.0,184.0,0.0707071
2025-03-31,Alwar,559016,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 2,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/08af4215-0111-44c4-b719-6b4265d536c3.jpg?ts=1720425035,1237,Munchies,1178,Bhujia & Mixtures,2,368.0,396.0,2,2,0.500000,0.500000,198.0,184.0,0.0707071
2025-03-31,Alwar,559016,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/08af4215-0111-44c4-b719-6b4265d536c3.jpg?ts=1720425035,1237,Munchies,1178,Bhujia & Mixtures,0,0.0,0.0,2,2,0.500000,0.500000,198.0,184.0,0.0707071
2025-03-16,Vellore,567595,Sweet Karam Coffee Mini Creamy Onion Papad,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/30e7c3a5-d0f4-4824-b837-731968d934cc.jpg,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,0.000000,0.000000,99.0,68.0,0.3131313
2025-03-25,Vijayawada,612180,Sweet Karam Coffee Mini Sabudana Papad - Pack of 3,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/05ade771-90a4-45b2-99c6-00276e429951.jpg?ts=1738137845,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,4,5,0.200000,0.250000,297.0,205.0,0.3097643
2025-03-09,Ludhiana,559016,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/08af4215-0111-44c4-b719-6b4265d536c3.jpg?ts=1720425035,1237,Munchies,1178,Bhujia & Mixtures,4,736.0,792.0,8,8,0.875000,0.875000,198.0,184.0,0.0707071
2025-03-23,Erode,572165,Sweet Karam Coffee Mini Chilli Potato Papad - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/15c27f90-61f7-44a5-9bfc-37fbeb060e28.jpg,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,198.0,135.0,0.3181818
2025-03-08,Guntur,612180,Sweet Karam Coffee Mini Sabudana Papad - Pack of 3,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/05ade771-90a4-45b2-99c6-00276e429951.jpg?ts=1738137845,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,297.0,205.0,0.3097643
2025-03-16,Nashik,572165,Sweet Karam Coffee Mini Chilli Potato Papad - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/15c27f90-61f7-44a5-9bfc-37fbeb060e28.jpg,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,2,0.000000,0.000000,198.0,137.0,0.3080808
2025-03-09,Muzaffarnagar,559016,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/08af4215-0111-44c4-b719-6b4265d536c3.jpg?ts=1720425035,1237,Munchies,1178,Bhujia & Mixtures,0,0.0,0.0,1,1,1.000000,1.000000,198.0,184.0,0.0707071
2025-03-16,Chennai,612172,Sweet Karam Coffee Spicy Masala Papad - Pack of 3,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/05fbb293-096e-4fa2-8cea-dea296d7aad4.jpg?ts=1738137787,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,5,39,0.025641,0.200000,297.0,205.0,0.3097643
2025-03-31,Manipal,567600,Sweet Karam Coffee Mini Sabudana Papad,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/c118de67-3b0e-422b-9fec-3c44649ee195.jpg?ts=1725968728,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,99.0,68.0,0.3131313
2025-03-30,Erode,567596,Sweet Karam Coffee Mini Jeera Papad Chips,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,99.0,68.0,0.3131313
2025-03-26,Phagwara,559016,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/08af4215-0111-44c4-b719-6b4265d536c3.jpg?ts=1720425035,1237,Munchies,1178,Bhujia & Mixtures,2,368.0,396.0,2,2,1.000000,1.000000,198.0,184.0,0.0707071
2025-03-26,Phagwara,559016,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 2,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/08af4215-0111-44c4-b719-6b4265d536c3.jpg?ts=1720425035,1237,Munchies,1178,Bhujia & Mixtures,0,0.0,0.0,2,2,1.000000,1.000000,198.0,184.0,0.0707071
2025-04-02,Karnal,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,1237,Munchies,1178,Bhujia & Mixtures,0,0.0,0.0,1,1,1.000000,1.000000,99.0,90.0,0.0909091
2025-03-12,Hyderabad,567734,Sweet Karam Coffee Spicy Masala Papad,17390,Sweet Karam Coffee,https://cdn.grofers.com/da/cms-assets/cms/product/fb3cecb2-e76f-4f91-a929-29f71c7c9157.jpg?ts=1731910040,1237,Munchies,80,Papad & Fryums,4,272.0,396.0,54,55,0.727273,0.740741,99.0,68.0,0.3131313
2025-03-27,Faridabad,559017,"Sweet Karam Coffee Madras Mixture Namkeen, - No Palm Oil - Pack of 3",17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9ca2c0c6-031b-461c-9285-628af2265a90.jpg?ts=1720425042,1237,Munchies,1178,Bhujia & Mixtures,4,1068.0,1188.0,16,16,0.687500,0.687500,297.0,267.0,0.1010101
2025-03-07,Thrissur,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,1237,Munchies,1178,Bhujia & Mixtures,0,0.0,0.0,1,1,1.000000,1.000000,99.0,93.0,0.0606061
2025-03-25,Phagwara,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,1237,Munchies,1178,Bhujia & Mixtures,1,93.0,99.0,2,2,1.000000,1.000000,99.0,93.0,0.0606061
2025-03-06,Thrissur,567595,Sweet Karam Coffee Mini Creamy Onion Papad,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/30e7c3a5-d0f4-4824-b837-731968d934cc.jpg,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,99.0,68.0,0.3131313
2025-03-12,Mumbai,572141,Sweet Karam Coffee Mini Sabudana Papad - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9f11432e-4789-4a65-8ca3-ac97363a9d90.jpg?ts=1727421338,1237,Munchies,80,Papad & Fryums,3,405.0,594.0,70,99,0.181818,0.257143,198.0,135.0,0.3181818
2025-03-12,Mumbai,572141,Sweet Karam Coffee Mini Sabudana Papad - Pack of 2,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9f11432e-4789-4a65-8ca3-ac97363a9d90.jpg?ts=1727421338,1237,Munchies,80,Papad & Fryums,1,135.0,198.0,70,99,0.181818,0.257143,198.0,135.0,0.3181818
2025-03-11,Madurai,567734,Sweet Karam Coffee Spicy Masala Papad,17390,Sweet Karam Coffee,https://cdn.grofers.com/da/cms-assets/cms/product/fb3cecb2-e76f-4f91-a929-29f71c7c9157.jpg?ts=1731910040,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,99.0,69.0,0.3030303
2025-03-25,Mysore,612172,Sweet Karam Coffee Spicy Masala Papad - Pack of 3,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/05fbb293-096e-4fa2-8cea-dea296d7aad4.jpg?ts=1738137787,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,2,5,0.400000,1.000000,297.0,205.0,0.3097643
2025-03-03,Kochi,559016,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/08af4215-0111-44c4-b719-6b4265d536c3.jpg?ts=1720425035,1237,Munchies,1178,Bhujia & Mixtures,0,0.0,0.0,7,7,1.000000,1.000000,198.0,184.0,0.0707071
2025-03-05,Visakhapatnam,612179,Sweet Karam Coffee Mini Chilli Potato Papad - Pack of 3,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/d8267d0f-bddb-4fac-b19d-b73158ecbfb6.jpg?ts=1738137837,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,2,4,0.500000,1.000000,297.0,202.0,0.3198653
2025-03-17,Mangaluru,572139,Sweet Karam Coffee Mini Creamy Onion Papad - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/5d13d992-0e99-4263-8362-b7a8d2a48e08.jpg?ts=1727421332,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,0.000000,0.000000,198.0,135.0,0.3181818
2025-03-31,Bengaluru,567595,Sweet Karam Coffee Mini Creamy Onion Papad,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/30e7c3a5-d0f4-4824-b837-731968d934cc.jpg,1237,Munchies,80,Papad & Fryums,1,68.0,99.0,73,105,0.352381,0.506849,99.0,68.0,0.3131313
2025-03-08,Amravati,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,1237,Munchies,1178,Bhujia & Mixtures,0,0.0,0.0,1,1,1.000000,1.000000,99.0,93.0,0.0606061
2025-03-24,Hyderabad,567595,Sweet Karam Coffee Mini Creamy Onion Papad,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/30e7c3a5-d0f4-4824-b837-731968d934cc.jpg,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,53,54,0.907407,0.924528,99.0,68.0,0.3131313
2025-03-24,Hyderabad,567595,Sweet Karam Coffee Mini Creamy Onion Papad,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/30e7c3a5-d0f4-4824-b837-731968d934cc.jpg,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,53,54,0.907407,0.924528,99.0,68.0,0.3131313
2025-03-12,Guntur,567595,Sweet Karam Coffee Mini Creamy Onion Papad,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/30e7c3a5-d0f4-4824-b837-731968d934cc.jpg,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,99.0,68.0,0.3131313
2025-03-12,Guntur,567595,Sweet Karam Coffee Mini Creamy Onion Papad,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/30e7c3a5-d0f4-4824-b837-731968d934cc.jpg,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,99.0,68.0,0.3131313
2025-03-17,Panchkula,559016,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/08af4215-0111-44c4-b719-6b4265d536c3.jpg?ts=1720425035,1237,Munchies,1178,Bhujia & Mixtures,1,184.0,198.0,2,2,1.000000,1.000000,198.0,184.0,0.0707071
2025-03-20,Bengaluru,567600,Sweet Karam Coffee Mini Sabudana Papad,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/c118de67-3b0e-422b-9fec-3c44649ee195.jpg?ts=1725968728,1237,Munchies,80,Papad & Fryums,1,68.0,99.0,105,107,0.233645,0.238095,99.0,68.0,0.3131313
2025-03-24,Chennai,612178,Sweet Karam Coffee Mini Creamy Onion Papad - Pack of 3,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/502ed09d-480c-4853-b599-a286a4765f17.jpg?ts=1738137828,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,11,39,0.025641,0.090909,297.0,202.0,0.3198653
2025-03-31,Visakhapatnam,572140,Sweet Karam Coffee Mini Jeera Papad Chips - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/2b6b07a2-d809-4937-9470-d39a0967f64f.jpg?ts=1727421335,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,4,4,1.000000,1.000000,198.0,135.0,0.3181818
2025-03-26,Vellore,572141,Sweet Karam Coffee Mini Sabudana Papad - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9f11432e-4789-4a65-8ca3-ac97363a9d90.jpg?ts=1727421338,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,0.000000,0.000000,198.0,135.0,0.3181818
2025-03-26,Vellore,572141,Sweet Karam Coffee Mini Sabudana Papad - Pack of 2,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9f11432e-4789-4a65-8ca3-ac97363a9d90.jpg?ts=1727421338,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,0.000000,0.000000,198.0,135.0,0.3181818
2025-03-24,Kurukshetra,559016,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/08af4215-0111-44c4-b719-6b4265d536c3.jpg?ts=1720425035,1237,Munchies,1178,Bhujia & Mixtures,0,0.0,0.0,1,1,1.000000,1.000000,198.0,184.0,0.0707071
2025-03-18,Mumbai,612179,Sweet Karam Coffee Mini Chilli Potato Papad - Pack of 3,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/d8267d0f-bddb-4fac-b19d-b73158ecbfb6.jpg?ts=1738137837,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,6,99,0.030303,0.500000,297.0,202.0,0.3198653
2025-03-11,Kochi,612179,Sweet Karam Coffee Mini Chilli Potato Papad - Pack of 3,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/d8267d0f-bddb-4fac-b19d-b73158ecbfb6.jpg?ts=1738137837,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,4,7,0.285714,0.500000,297.0,202.0,0.3198653
2025-03-31,Ludhiana,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,1237,Munchies,1178,Bhujia & Mixtures,1,93.0,99.0,7,7,1.000000,1.000000,99.0,93.0,0.0606061
2025-03-27,Kozhikode,572165,Sweet Karam Coffee Mini Chilli Potato Papad - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/15c27f90-61f7-44a5-9bfc-37fbeb060e28.jpg,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,198.0,135.0,0.3181818
2025-03-09,Pune,559016,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/08af4215-0111-44c4-b719-6b4265d536c3.jpg?ts=1720425035,1237,Munchies,1178,Bhujia & Mixtures,47,8648.0,9306.0,56,57,0.807018,0.821429,198.0,184.0,0.0707071
2025-03-18,Nashik,572165,Sweet Karam Coffee Mini Chilli Potato Papad - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/15c27f90-61f7-44a5-9bfc-37fbeb060e28.jpg,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,2,0.000000,0.000000,198.0,137.0,0.3080808
2025-03-06,Kozhikode,567600,Sweet Karam Coffee Mini Sabudana Papad,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/c118de67-3b0e-422b-9fec-3c44649ee195.jpg?ts=1725968728,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,99.0,68.0,0.3131313
2025-03-22,Vellore,572165,Sweet Karam Coffee Mini Chilli Potato Papad - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/15c27f90-61f7-44a5-9bfc-37fbeb060e28.jpg,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,198.0,135.0,0.3181818
2025-03-28,Vellore,572165,Sweet Karam Coffee Mini Chilli Potato Papad - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/15c27f90-61f7-44a5-9bfc-37fbeb060e28.jpg,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,198.0,135.0,0.3181818
2025-03-04,Bengaluru,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,1237,Munchies,1178,Bhujia & Mixtures,241,22413.0,23859.0,110,110,0.990909,0.990909,99.0,93.0,0.0606061
